Date,Product,Number of Sales,Weather,Holiday,Weekend,Price,Address
03/16/2023,Tacos 2,13,Sunny,No,True,21.35,789
03/16/2023,Tacos 3,1,Sunny,No,True,15.78,123
03/16/2023,Tacos 3,3,Sunny,No,True,12.38,456
03/16/2023,Steak 1,10,Sunny,No,True,10.79,456
03/16/2023,Steak 1,0,Sunny,No,True,6.73,123
03/16/2023,Steak 1,7,Sunny,No,True,5.34,789
03/16/2023,Steak 2,13,Sunny,No,True,19.97,123
03/16/2023,Steak 2,19,Sunny,No,True,8.58,456
03/16/2023,Tacos 1,11,Sunny,No,True,7.47,456
03/16/2023,Tacos 3,13,Sunny,No,True,5.45,789
03/16/2023,Tacos 1,13,Sunny,No,True,11.57,123
03/16/2023,Steak 2,16,Sunny,No,True,12.2,789
03/16/2023,Ramen 3,12,Sunny,No,True,10.93,456
03/16/2023,Sushi 1,5,Sunny,No,True,11.91,123
03/16/2023,Sushi 1,4,Sunny,No,True,11.13,456
03/16/2023,Sushi 1,12,Sunny,No,True,10.25,789
03/16/2023,Sushi 2,3,Sunny,No,True,12.06,456
03/16/2023,Sushi 2,13,Sunny,No,True,14.27,789
03/16/2023,Ramen 3,12,Sunny,No,True,16.63,789
03/16/2023,Ramen 1,10,Sunny,No,True,17.49,456
03/16/2023,Ramen 1,20,Sunny,No,True,7.09,789
03/16/2023,Ramen 2,4,Sunny,No,True,22.15,123
03/16/2023,Ramen 2,9,Sunny,No,True,8.32,456
03/16/2023,Ramen 2,19,Sunny,No,True,17.05,789
03/16/2023,Ramen 3,20,Sunny,No,True,22.6,123
03/16/2023,Ramen 1,8,Sunny,No,True,15.53,123
03/29/2023,Tacos 3,17,Sunny,No,True,19.11,123
03/29/2023,Tacos 1,4,Sunny,No,True,24.99,789
03/29/2023,Tacos 2,10,Sunny,No,True,13.42,123
03/29/2023,Tacos 2,1,Sunny,No,True,15.37,456
03/29/2023,Tacos 2,3,Sunny,No,True,10.87,789
03/29/2023,Tacos 3,15,Sunny,No,True,12.54,456
03/29/2023,Tacos 1,5,Sunny,No,True,17.01,456
03/29/2023,Steak 1,0,Sunny,No,True,7.87,123
03/29/2023,Steak 1,1,Sunny,No,True,6.15,456
03/29/2023,Steak 1,2,Sunny,No,True,18.59,789
03/29/2023,Steak 2,4,Sunny,No,True,15.28,123
03/29/2023,Steak 2,8,Sunny,No,True,9.0,456
03/29/2023,Tacos 3,17,Sunny,No,True,14.65,789
03/29/2023,Tacos 1,8,Sunny,No,True,20.51,123
03/29/2023,Steak 2,9,Sunny,No,True,23.29,789
03/29/2023,Ramen 3,18,Sunny,No,True,18.37,456
03/29/2023,Sushi 1,1,Sunny,No,True,23.58,456
03/29/2023,Sushi 1,8,Sunny,No,True,18.84,789
03/29/2023,Sushi 2,4,Sunny,No,True,22.23,123
03/29/2023,Sushi 2,9,Sunny,No,True,22.09,456
03/29/2023,Sushi 2,16,Sunny,No,True,10.97,789
03/29/2023,Ramen 3,16,Sunny,No,True,17.19,789
03/29/2023,Ramen 1,12,Sunny,No,True,12.73,456
03/29/2023,Ramen 1,0,Sunny,No,True,15.91,789
03/29/2023,Ramen 2,12,Sunny,No,True,24.4,123
03/29/2023,Ramen 2,9,Sunny,No,True,6.98,456
03/29/2023,Ramen 2,3,Sunny,No,True,15.22,789
03/29/2023,Ramen 3,9,Sunny,No,True,12.06,123
03/29/2023,Ramen 1,3,Sunny,No,True,24.94,123
04/05/2023,Tacos 2,4,Sunny,No,True,20.01,123
04/05/2023,Tacos 2,6,Sunny,No,True,24.94,789
04/05/2023,Tacos 3,4,Sunny,No,True,24.18,123
04/05/2023,Tacos 3,20,Sunny,No,True,17.62,456
04/05/2023,Tacos 3,17,Sunny,No,True,13.18,789
04/05/2023,Steak 1,12,Sunny,No,True,17.75,789
04/05/2023,Steak 1,7,Sunny,No,True,9.57,456
04/05/2023,Tacos 1,18,Sunny,No,True,22.71,456
04/05/2023,Steak 2,19,Sunny,No,True,5.83,123
04/05/2023,Steak 2,6,Sunny,No,True,6.75,456
04/05/2023,Steak 2,19,Sunny,No,True,14.94,789
04/05/2023,Steak 1,15,Sunny,No,True,22.78,123
04/05/2023,Tacos 1,20,Sunny,No,True,23.36,123
04/05/2023,Tacos 2,4,Sunny,No,True,5.53,456
04/05/2023,Ramen 3,6,Sunny,No,True,13.74,456
04/05/2023,Ramen 3,15,Sunny,No,True,9.65,789
04/05/2023,Sushi 1,20,Sunny,No,True,6.11,456
04/05/2023,Sushi 1,0,Sunny,No,True,17.83,789
04/05/2023,Sushi 2,17,Sunny,No,True,13.63,123
04/05/2023,Sushi 2,14,Sunny,No,True,14.6,456
04/05/2023,Sushi 2,9,Sunny,No,True,23.85,789
04/05/2023,Ramen 1,20,Sunny,No,True,13.61,123
04/05/2023,Sushi 1,15,Sunny,No,True,17.26,123
04/05/2023,Ramen 1,8,Sunny,No,True,18.93,789
04/05/2023,Ramen 2,1,Sunny,No,True,17.51,123
04/05/2023,Ramen 2,8,Sunny,No,True,13.18,456
04/05/2023,Ramen 2,13,Sunny,No,True,20.83,789
04/05/2023,Ramen 3,10,Sunny,No,True,16.02,123
04/05/2023,Ramen 1,4,Sunny,No,True,24.56,456
04/06/2023,Tacos 1,1,Sunny,No,True,5.54,789
04/06/2023,Tacos 2,12,Sunny,No,True,12.0,123
04/06/2023,Tacos 2,9,Sunny,No,True,17.59,456
04/06/2023,Tacos 2,6,Sunny,No,True,16.47,789
04/06/2023,Tacos 3,13,Sunny,No,True,19.93,456
04/06/2023,Steak 2,10,Sunny,No,True,9.17,789
04/06/2023,Steak 1,6,Sunny,No,True,20.27,123
04/06/2023,Steak 1,11,Sunny,No,True,15.85,456
04/06/2023,Steak 1,7,Sunny,No,True,8.88,789
04/06/2023,Steak 2,0,Sunny,No,True,20.35,123
04/06/2023,Steak 2,20,Sunny,No,True,22.04,456
04/06/2023,Tacos 1,8,Sunny,No,True,9.21,123
04/06/2023,Sushi 2,6,Sunny,No,True,12.29,456
04/06/2023,Ramen 3,8,Sunny,No,True,17.88,456
04/06/2023,Ramen 3,19,Sunny,No,True,17.85,789
04/06/2023,Sushi 1,5,Sunny,No,True,20.12,456
04/06/2023,Sushi 1,13,Sunny,No,True,16.42,789
04/06/2023,Sushi 2,6,Sunny,No,True,20.13,123
04/06/2023,Sushi 2,11,Sunny,No,True,11.14,789
04/06/2023,Ramen 1,0,Sunny,No,True,6.17,123
04/06/2023,Sushi 1,5,Sunny,No,True,15.4,123
04/06/2023,Ramen 1,18,Sunny,No,True,17.51,789
04/06/2023,Ramen 2,15,Sunny,No,True,16.61,123
04/06/2023,Ramen 2,4,Sunny,No,True,5.89,456
04/06/2023,Ramen 2,6,Sunny,No,True,5.44,789
04/06/2023,Ramen 3,17,Sunny,No,True,12.08,123
04/06/2023,Ramen 1,13,Sunny,No,True,12.02,456
04/12/2023,Tacos 1,0,Sunny,No,True,20.81,789
04/12/2023,Tacos 2,16,Sunny,No,True,21.78,123
04/12/2023,Tacos 2,20,Sunny,No,True,12.49,456
04/12/2023,Tacos 2,17,Sunny,No,True,8.08,789
04/12/2023,Tacos 3,14,Sunny,No,True,12.69,123
04/12/2023,Tacos 3,3,Sunny,No,True,20.12,456
04/12/2023,Steak 1,4,Sunny,No,True,7.37,456
04/12/2023,Steak 1,12,Sunny,No,True,6.84,123
04/12/2023,Steak 1,16,Sunny,No,True,10.02,789
04/12/2023,Steak 2,10,Sunny,No,True,17.54,123
04/12/2023,Steak 2,0,Sunny,No,True,13.54,456
04/12/2023,Steak 2,13,Sunny,No,True,16.15,789
04/12/2023,Tacos 1,17,Sunny,No,True,7.77,456
04/12/2023,Tacos 3,13,Sunny,No,True,24.0,789
04/12/2023,Tacos 1,3,Sunny,No,True,5.45,123
04/12/2023,Sushi 2,11,Sunny,No,True,6.69,123
04/12/2023,Ramen 3,10,Sunny,No,True,22.68,456
04/12/2023,Ramen 3,14,Sunny,No,True,6.47,789
04/12/2023,Sushi 1,12,Sunny,No,True,12.92,456
04/12/2023,Sushi 1,11,Sunny,No,True,20.24,789
04/12/2023,Sushi 2,7,Sunny,No,True,16.08,456
04/12/2023,Sushi 2,9,Sunny,No,True,23.73,789
04/12/2023,Ramen 1,15,Sunny,No,True,16.07,123
04/12/2023,Sushi 1,15,Sunny,No,True,18.43,123
04/12/2023,Ramen 1,18,Sunny,No,True,10.37,789
04/12/2023,Ramen 2,11,Sunny,No,True,22.81,123
04/12/2023,Ramen 2,1,Sunny,No,True,12.88,456
04/12/2023,Ramen 2,15,Sunny,No,True,14.4,789
04/12/2023,Ramen 3,3,Sunny,No,True,14.65,123
04/12/2023,Ramen 1,8,Sunny,No,True,17.53,456
04/13/2023,Tacos 1,4,Sunny,No,True,14.42,789
04/13/2023,Tacos 2,18,Sunny,No,True,19.19,456
04/13/2023,Tacos 2,6,Sunny,No,True,11.89,789
04/13/2023,Tacos 3,19,Sunny,No,True,21.45,123
04/13/2023,Tacos 3,10,Sunny,No,True,14.17,456
04/13/2023,Tacos 3,14,Sunny,No,True,16.53,789
04/13/2023,Steak 1,5,Sunny,No,True,24.54,789
04/13/2023,Steak 1,14,Sunny,No,True,16.8,456
04/13/2023,Steak 2,0,Sunny,No,True,14.17,123
04/13/2023,Steak 2,17,Sunny,No,True,23.74,456
04/13/2023,Steak 2,5,Sunny,No,True,13.61,789
04/13/2023,Tacos 1,18,Sunny,No,True,18.46,456
04/13/2023,Steak 1,7,Sunny,No,True,18.7,123
04/13/2023,Tacos 1,12,Sunny,No,True,8.83,123
04/13/2023,Tacos 2,13,Sunny,No,True,7.15,123
04/13/2023,Ramen 3,0,Sunny,No,True,11.21,456
04/13/2023,Sushi 1,20,Sunny,No,True,6.45,456
04/13/2023,Sushi 1,16,Sunny,No,True,11.76,789
04/13/2023,Sushi 2,5,Sunny,No,True,9.13,123
04/13/2023,Sushi 2,12,Sunny,No,True,20.92,456
04/13/2023,Sushi 2,16,Sunny,No,True,13.58,789
04/13/2023,Ramen 1,14,Sunny,No,True,7.3,123
04/13/2023,Sushi 1,11,Sunny,No,True,19.14,123
04/13/2023,Ramen 1,3,Sunny,No,True,13.76,789
04/13/2023,Ramen 2,4,Sunny,No,True,13.56,123
04/13/2023,Ramen 2,8,Sunny,No,True,14.54,456
04/13/2023,Ramen 3,1,Sunny,No,True,13.35,789
04/13/2023,Ramen 2,13,Sunny,No,True,10.08,789
04/13/2023,Ramen 3,7,Sunny,No,True,21.84,123
04/13/2023,Ramen 1,19,Sunny,No,True,18.67,456
04/26/2023,Tacos 1,19,Sunny,No,True,17.59,789
04/26/2023,Tacos 2,18,Sunny,No,True,10.88,456
04/26/2023,Tacos 2,12,Sunny,No,True,11.96,789
04/26/2023,Tacos 3,3,Sunny,No,True,21.85,123
04/26/2023,Tacos 3,1,Sunny,No,True,8.14,456
04/26/2023,Steak 1,10,Sunny,No,True,18.86,456
04/26/2023,Steak 1,4,Sunny,No,True,15.22,123
04/26/2023,Steak 1,5,Sunny,No,True,15.72,789
04/26/2023,Steak 2,0,Sunny,No,True,22.15,123
04/26/2023,Steak 2,9,Sunny,No,True,14.17,456
04/26/2023,Tacos 3,0,Sunny,No,True,7.47,789
04/26/2023,Steak 2,7,Sunny,No,True,8.4,789
04/26/2023,Tacos 1,5,Sunny,No,True,8.55,123
04/26/2023,Ramen 3,7,Sunny,No,True,18.5,456
04/26/2023,Ramen 3,16,Sunny,No,True,11.92,789
04/26/2023,Sushi 1,10,Sunny,No,True,15.27,123
04/26/2023,Sushi 1,11,Sunny,No,True,16.29,456
04/26/2023,Sushi 1,2,Sunny,No,True,7.05,789
04/26/2023,Sushi 2,16,Sunny,No,True,22.32,456
04/26/2023,Sushi 2,8,Sunny,No,True,8.7,789
04/26/2023,Sushi 2,20,Sunny,No,True,14.52,123
04/26/2023,Ramen 1,14,Sunny,No,True,24.93,456
04/26/2023,Ramen 1,0,Sunny,No,True,22.16,789
04/26/2023,Ramen 2,13,Sunny,No,True,5.75,123
04/26/2023,Ramen 2,13,Sunny,No,True,17.32,456
04/26/2023,Ramen 2,2,Sunny,No,True,7.73,789
04/26/2023,Ramen 3,6,Sunny,No,True,18.22,123
04/26/2023,Ramen 1,13,Sunny,No,True,17.32,123
05/04/2023,Tacos 3,11,Sunny,No,True,9.8,123
05/04/2023,Tacos 1,8,Sunny,No,True,19.23,789
05/04/2023,Tacos 2,3,Sunny,No,True,19.42,123
05/04/2023,Tacos 2,1,Sunny,No,True,7.79,456
05/04/2023,Tacos 2,19,Sunny,No,True,15.81,789
05/04/2023,Tacos 3,2,Sunny,No,True,16.47,456
05/04/2023,Steak 2,5,Sunny,No,True,23.6,789
05/04/2023,Steak 1,9,Sunny,No,True,24.88,123
05/04/2023,Steak 1,8,Sunny,No,True,23.03,456
05/04/2023,Steak 1,0,Sunny,No,True,9.57,789
05/04/2023,Steak 2,3,Sunny,No,True,8.35,123
05/04/2023,Steak 2,19,Sunny,No,True,8.47,456
05/04/2023,Tacos 1,8,Sunny,No,True,9.6,456
05/04/2023,Tacos 3,19,Sunny,No,True,18.6,789
05/04/2023,Tacos 1,14,Sunny,No,True,19.51,123
05/04/2023,Ramen 3,17,Sunny,No,True,23.5,789
05/04/2023,Ramen 3,12,Sunny,No,True,20.06,456
05/04/2023,Sushi 1,18,Sunny,No,True,14.0,456
05/04/2023,Sushi 1,4,Sunny,No,True,9.78,789
05/04/2023,Sushi 2,17,Sunny,No,True,14.55,123
05/04/2023,Sushi 2,4,Sunny,No,True,18.82,456
05/04/2023,Sushi 2,0,Sunny,No,True,8.75,789
05/04/2023,Ramen 1,2,Sunny,No,True,12.35,123
05/04/2023,Sushi 1,9,Sunny,No,True,12.55,123
05/04/2023,Ramen 1,17,Sunny,No,True,8.56,789
05/04/2023,Ramen 2,19,Sunny,No,True,10.63,456
05/04/2023,Ramen 2,19,Sunny,No,True,15.22,789
05/04/2023,Ramen 1,17,Sunny,No,True,8.23,456
05/11/2023,Tacos 1,20,Sunny,No,True,15.63,456
05/11/2023,Tacos 1,0,Sunny,No,True,7.63,789
05/11/2023,Tacos 2,14,Sunny,No,True,12.04,123
05/11/2023,Tacos 2,12,Sunny,No,True,15.89,456
05/11/2023,Tacos 2,10,Sunny,No,True,18.0,789
05/11/2023,Tacos 3,15,Sunny,No,True,11.89,123
05/11/2023,Steak 1,20,Sunny,No,True,9.05,123
05/11/2023,Tacos 3,5,Sunny,No,True,10.31,789
05/11/2023,Steak 1,8,Sunny,No,True,12.13,456
05/11/2023,Steak 1,8,Sunny,No,True,24.48,789
05/11/2023,Steak 2,6,Sunny,No,True,18.04,123
05/11/2023,Tacos 1,18,Sunny,No,True,13.9,123
05/11/2023,Steak 2,19,Sunny,No,True,23.78,789
05/11/2023,Tacos 3,2,Sunny,No,True,10.39,456
05/11/2023,Ramen 3,17,Sunny,No,True,14.09,789
05/11/2023,Ramen 3,16,Sunny,No,True,14.41,123
05/11/2023,Sushi 1,10,Sunny,No,True,10.73,123
05/11/2023,Sushi 1,14,Sunny,No,True,21.68,456
05/11/2023,Sushi 1,19,Sunny,No,True,10.93,789
05/11/2023,Sushi 2,11,Sunny,No,True,17.82,123
05/11/2023,Sushi 2,9,Sunny,No,True,19.82,456
05/11/2023,Sushi 2,16,Sunny,No,True,24.24,789
05/11/2023,Ramen 3,0,Sunny,No,True,13.0,456
05/11/2023,Ramen 1,9,Sunny,No,True,14.97,456
05/11/2023,Ramen 1,2,Sunny,No,True,16.91,789
05/11/2023,Ramen 2,19,Sunny,No,True,5.13,123
05/11/2023,Ramen 2,19,Sunny,No,True,18.0,456
05/11/2023,Ramen 2,6,Sunny,No,True,22.17,789
05/11/2023,Ramen 1,6,Sunny,No,True,16.75,123
06/01/2022,Tacos 1,2,Sunny,Yes,True,15.26,123
06/01/2022,Ramen 2,8,Sunny,Yes,True,19.94,789
06/08/2022,Tacos 2,11,Sunny,Yes,True,22.52,456
06/08/2022,Tacos 1,18,Sunny,Yes,True,15.88,456
06/08/2022,Ramen 3,9,Sunny,Yes,True,14.21,789
07/06/2022,Tacos 2,4,Sunny,Yes,True,24.06,789
07/06/2022,Steak 2,12,Sunny,Yes,True,14.82,789
07/06/2022,Steak 1,1,Sunny,Yes,True,7.83,123
07/07/2022,Tacos 2,9,Sunny,Yes,True,9.21,123
07/07/2022,Steak 1,17,Sunny,Yes,True,19.2,789
07/14/2022,Steak 2,14,Sunny,Yes,True,22.33,456
07/14/2022,Sushi 1,3,Sunny,Yes,True,6.4,456
07/14/2022,Ramen 2,11,Sunny,Yes,True,7.95,456
08/31/2022,Sushi 1,15,Sunny,Yes,True,14.88,123
09/29/2022,Tacos 1,10,Sunny,Yes,True,11.0,123
10/12/2022,Steak 2,13,Sunny,Yes,True,18.15,789
10/12/2022,Sushi 2,1,Sunny,Yes,True,10.63,789
10/12/2022,Ramen 1,2,Sunny,Yes,True,11.5,456
10/20/2022,Steak 2,19,Sunny,Yes,True,19.51,456
10/20/2022,Ramen 3,6,Sunny,Yes,True,7.15,123
10/26/2022,Tacos 2,17,Sunny,Yes,True,20.48,123
10/26/2022,Sushi 1,13,Sunny,Yes,True,22.12,123
11/09/2022,Tacos 1,2,Sunny,Yes,True,22.23,123
11/17/2022,Sushi 2,10,Sunny,Yes,True,12.72,456
11/24/2022,Tacos 1,7,Sunny,Yes,True,21.21,789
11/24/2022,Steak 2,6,Sunny,Yes,True,18.16,789
11/24/2022,Ramen 3,11,Sunny,Yes,True,12.57,123
12/22/2022,Tacos 1,17,Sunny,Yes,True,20.19,456
12/22/2022,Sushi 1,6,Sunny,Yes,True,17.29,123
12/22/2022,Ramen 2,1,Sunny,Yes,True,12.56,123
01/05/2023,Tacos 3,1,Sunny,Yes,True,24.18,123
01/05/2023,Tacos 1,0,Sunny,Yes,True,15.15,789
01/05/2023,Steak 1,15,Sunny,Yes,True,13.31,123
01/11/2023,Ramen 1,13,Sunny,Yes,True,24.43,456
01/25/2023,Steak 1,3,Sunny,Yes,True,5.81,456
01/25/2023,Steak 1,1,Sunny,Yes,True,11.07,789
01/25/2023,Sushi 1,4,Sunny,Yes,True,20.24,456
01/25/2023,Ramen 1,20,Sunny,Yes,True,8.48,123
02/22/2023,Tacos 2,17,Sunny,Yes,True,17.36,789
03/02/2023,Sushi 1,6,Sunny,Yes,True,10.3,456
03/02/2023,Sushi 2,19,Sunny,Yes,True,9.19,456
03/02/2023,Sushi 2,10,Sunny,Yes,True,11.62,789
03/08/2023,Ramen 3,12,Sunny,Yes,True,13.34,789
03/08/2023,Sushi 1,13,Sunny,Yes,True,6.41,789
03/09/2023,Sushi 1,14,Sunny,Yes,True,18.88,123
03/09/2023,Ramen 1,0,Sunny,Yes,True,5.69,456
03/15/2023,Tacos 1,4,Sunny,Yes,True,6.07,456
03/15/2023,Ramen 2,10,Sunny,Yes,True,16.56,456
03/16/2023,Sushi 2,1,Sunny,Yes,True,6.98,123
03/29/2023,Sushi 1,1,Sunny,Yes,True,15.8,123
04/05/2023,Tacos 1,18,Sunny,Yes,True,17.95,789
04/06/2023,Tacos 3,8,Sunny,Yes,True,6.67,123
04/06/2023,Tacos 1,6,Sunny,Yes,True,19.21,456
04/06/2023,Tacos 3,19,Sunny,Yes,True,23.93,789
04/26/2023,Tacos 2,15,Sunny,Yes,True,12.55,123
04/26/2023,Tacos 1,0,Sunny,Yes,True,18.51,456
05/04/2023,Ramen 2,14,Sunny,Yes,True,10.07,123
05/04/2023,Ramen 3,15,Sunny,Yes,True,23.02,123
05/11/2023,Steak 2,18,Sunny,Yes,True,23.79,456
06/09/2022,Tacos 1,6,Cloudy,No,True,13.99,789
06/09/2022,Tacos 2,9,Cloudy,No,True,13.12,123
06/09/2022,Tacos 2,1,Cloudy,No,True,5.07,456
06/09/2022,Tacos 2,14,Cloudy,No,True,14.75,789
06/09/2022,Tacos 3,18,Cloudy,No,True,23.69,456
06/09/2022,Steak 1,9,Cloudy,No,True,23.46,456
06/09/2022,Steak 1,10,Cloudy,No,True,10.32,123
06/09/2022,Steak 1,20,Cloudy,No,True,12.68,789
06/09/2022,Steak 2,12,Cloudy,No,True,14.9,123
06/09/2022,Steak 2,15,Cloudy,No,True,6.14,456
06/09/2022,Tacos 1,16,Cloudy,No,True,23.15,456
06/09/2022,Tacos 3,18,Cloudy,No,True,16.84,789
06/09/2022,Tacos 1,4,Cloudy,No,True,19.14,123
06/09/2022,Steak 2,18,Cloudy,No,True,8.85,789
06/09/2022,Sushi 1,0,Cloudy,No,True,23.4,123
06/09/2022,Sushi 1,16,Cloudy,No,True,23.71,789
06/09/2022,Sushi 2,4,Cloudy,No,True,11.81,123
06/09/2022,Sushi 2,1,Cloudy,No,True,24.36,456
06/09/2022,Sushi 2,10,Cloudy,No,True,23.45,789
06/09/2022,Ramen 3,4,Cloudy,No,True,19.26,789
06/09/2022,Ramen 1,17,Cloudy,No,True,22.05,456
06/09/2022,Ramen 1,15,Cloudy,No,True,13.5,789
06/09/2022,Ramen 2,14,Cloudy,No,True,24.46,123
06/09/2022,Ramen 2,5,Cloudy,No,True,15.95,456
06/09/2022,Ramen 2,17,Cloudy,No,True,7.51,789
06/09/2022,Ramen 3,19,Cloudy,No,True,8.75,123
06/09/2022,Ramen 1,5,Cloudy,No,True,16.2,123
06/15/2022,Tacos 1,5,Cloudy,No,True,22.25,456
06/15/2022,Tacos 1,4,Cloudy,No,True,15.48,789
06/15/2022,Tacos 2,13,Cloudy,No,True,20.07,123
06/15/2022,Tacos 2,7,Cloudy,No,True,21.49,456
06/15/2022,Tacos 2,9,Cloudy,No,True,9.27,789
06/15/2022,Tacos 3,6,Cloudy,No,True,10.5,123
06/15/2022,Steak 1,8,Cloudy,No,True,21.87,123
06/15/2022,Tacos 3,11,Cloudy,No,True,23.77,789
06/15/2022,Steak 1,15,Cloudy,No,True,11.16,456
06/15/2022,Steak 1,12,Cloudy,No,True,5.63,789
06/15/2022,Steak 2,18,Cloudy,No,True,18.85,123
06/15/2022,Tacos 1,15,Cloudy,No,True,24.21,123
06/15/2022,Steak 2,6,Cloudy,No,True,21.82,789
06/15/2022,Tacos 3,5,Cloudy,No,True,8.45,456
06/15/2022,Steak 2,9,Cloudy,No,True,12.44,456
06/15/2022,Ramen 3,19,Cloudy,No,True,22.55,789
06/15/2022,Ramen 3,16,Cloudy,No,True,13.53,123
06/15/2022,Sushi 1,9,Cloudy,No,True,21.83,123
06/15/2022,Sushi 1,5,Cloudy,No,True,19.3,456
06/15/2022,Sushi 1,10,Cloudy,No,True,11.88,789
06/15/2022,Sushi 2,19,Cloudy,No,True,15.8,123
06/15/2022,Sushi 2,18,Cloudy,No,True,19.82,456
06/15/2022,Sushi 2,2,Cloudy,No,True,15.02,789
06/15/2022,Ramen 3,8,Cloudy,No,True,6.17,456
06/15/2022,Ramen 1,0,Cloudy,No,True,11.98,456
06/15/2022,Ramen 1,15,Cloudy,No,True,12.63,789
06/15/2022,Ramen 2,9,Cloudy,No,True,17.17,123
06/15/2022,Ramen 2,2,Cloudy,No,True,9.21,456
06/15/2022,Ramen 2,11,Cloudy,No,True,18.44,789
06/15/2022,Ramen 1,4,Cloudy,No,True,12.13,123
06/16/2022,Tacos 1,11,Cloudy,No,True,12.74,789
06/16/2022,Tacos 2,4,Cloudy,No,True,12.72,123
06/16/2022,Tacos 2,7,Cloudy,No,True,10.0,456
06/16/2022,Tacos 2,1,Cloudy,No,True,24.18,789
06/16/2022,Tacos 3,4,Cloudy,No,True,10.13,123
06/16/2022,Tacos 3,2,Cloudy,No,True,9.76,456
06/16/2022,Steak 1,14,Cloudy,No,True,20.41,456
06/16/2022,Steak 1,20,Cloudy,No,True,7.9,123
06/16/2022,Steak 1,18,Cloudy,No,True,22.1,789
06/16/2022,Steak 2,19,Cloudy,No,True,13.47,123
06/16/2022,Steak 2,6,Cloudy,No,True,21.82,456
06/16/2022,Tacos 1,6,Cloudy,No,True,5.06,456
06/16/2022,Tacos 3,2,Cloudy,No,True,16.97,789
06/16/2022,Tacos 1,10,Cloudy,No,True,24.27,123
06/16/2022,Steak 2,10,Cloudy,No,True,7.33,789
06/16/2022,Ramen 3,13,Cloudy,No,True,7.21,456
06/16/2022,Sushi 1,20,Cloudy,No,True,17.61,123
06/16/2022,Sushi 1,13,Cloudy,No,True,23.45,456
06/16/2022,Sushi 1,19,Cloudy,No,True,24.66,789
06/16/2022,Sushi 2,2,Cloudy,No,True,17.83,123
06/16/2022,Sushi 2,20,Cloudy,No,True,24.52,456
06/16/2022,Sushi 2,20,Cloudy,No,True,23.69,789
06/16/2022,Ramen 3,3,Cloudy,No,True,7.51,789
06/16/2022,Ramen 1,5,Cloudy,No,True,9.01,456
06/16/2022,Ramen 2,8,Cloudy,No,True,19.39,123
06/16/2022,Ramen 2,20,Cloudy,No,True,5.03,456
06/16/2022,Ramen 2,13,Cloudy,No,True,22.95,789
06/16/2022,Ramen 3,5,Cloudy,No,True,5.7,123
06/16/2022,Ramen 1,8,Cloudy,No,True,22.05,123
06/22/2022,Tacos 1,3,Cloudy,No,True,16.83,456
06/22/2022,Tacos 1,2,Cloudy,No,True,23.21,789
06/22/2022,Tacos 2,18,Cloudy,No,True,11.45,123
06/22/2022,Tacos 2,11,Cloudy,No,True,10.27,456
06/22/2022,Tacos 2,14,Cloudy,No,True,23.53,789
06/22/2022,Steak 1,15,Cloudy,No,True,21.73,456
06/22/2022,Tacos 3,6,Cloudy,No,True,5.08,789
06/22/2022,Steak 1,3,Cloudy,No,True,21.41,123
06/22/2022,Steak 1,7,Cloudy,No,True,15.04,789
06/22/2022,Steak 2,13,Cloudy,No,True,15.2,123
06/22/2022,Steak 2,0,Cloudy,No,True,13.48,456
06/22/2022,Tacos 1,7,Cloudy,No,True,23.29,123
06/22/2022,Tacos 3,12,Cloudy,No,True,7.0,456
06/22/2022,Steak 2,17,Cloudy,No,True,24.83,789
06/22/2022,Ramen 3,2,Cloudy,No,True,20.13,789
06/22/2022,Ramen 3,17,Cloudy,No,True,12.77,123
06/22/2022,Ramen 3,18,Cloudy,No,True,19.72,456
06/22/2022,Sushi 1,19,Cloudy,No,True,23.54,123
06/22/2022,Sushi 1,20,Cloudy,No,True,14.41,456
06/22/2022,Sushi 1,5,Cloudy,No,True,24.13,789
06/22/2022,Sushi 2,2,Cloudy,No,True,21.53,456
06/22/2022,Sushi 2,4,Cloudy,No,True,12.96,789
06/22/2022,Ramen 1,6,Cloudy,No,True,16.04,456
06/22/2022,Ramen 1,8,Cloudy,No,True,11.33,789
06/22/2022,Ramen 2,7,Cloudy,No,True,6.53,123
06/22/2022,Ramen 2,4,Cloudy,No,True,12.47,456
06/22/2022,Ramen 2,11,Cloudy,No,True,18.48,789
06/22/2022,Ramen 1,11,Cloudy,No,True,8.47,123
06/29/2022,Tacos 3,10,Cloudy,No,True,10.82,123
06/29/2022,Tacos 1,4,Cloudy,No,True,24.36,789
06/29/2022,Tacos 2,18,Cloudy,No,True,18.81,123
06/29/2022,Tacos 2,6,Cloudy,No,True,23.55,456
06/29/2022,Tacos 2,7,Cloudy,No,True,9.75,789
06/29/2022,Tacos 3,17,Cloudy,No,True,20.47,456
06/29/2022,Tacos 1,18,Cloudy,No,True,11.47,456
06/29/2022,Steak 1,2,Cloudy,No,True,23.83,123
06/29/2022,Steak 1,6,Cloudy,No,True,15.42,456
06/29/2022,Steak 1,18,Cloudy,No,True,15.42,789
06/29/2022,Steak 2,4,Cloudy,No,True,11.43,123
06/29/2022,Steak 2,12,Cloudy,No,True,6.72,456
06/29/2022,Tacos 3,11,Cloudy,No,True,14.72,789
06/29/2022,Tacos 1,14,Cloudy,No,True,20.91,123
06/29/2022,Steak 2,2,Cloudy,No,True,14.31,789
06/29/2022,Ramen 3,3,Cloudy,No,True,21.16,456
